trait1,trait2,spearman,abs_spearman
embedding_std_930,embedding_std_270,0.6244352956821196,0.6244352956821196
embedding_std_606,embedding_std_594,0.6243938771251053,0.6243938771251053
embedding_mean_637,embedding_std_606,-0.6240531112120538,0.6240531112120538
embedding_mean_968,embedding_std_132,0.623928263992208,0.623928263992208
embedding_mean_792,embedding_std_82,-0.6237236151487603,0.6237236151487603
embedding_mean_582,embedding_std_981,0.6233347647687595,0.6233347647687595
embedding_std_793,embedding_mean_984,-0.6226979607926862,0.6226979607926862
embedding_mean_165,embedding_std_517,-0.6226359056331604,0.6226359056331604
embedding_std_918,embedding_std_132,0.6225818144106562,0.6225818144106562
embedding_std_687,embedding_std_166,0.6222208986552507,0.6222208986552507
embedding_std_687,embedding_mean_930,0.6220074036219958,0.6220074036219958
embedding_mean_886,embedding_mean_214,0.6218430206604673,0.6218430206604673
embedding_std_976,embedding_std_82,0.6215886817176063,0.6215886817176063
embedding_mean_901,embedding_mean_734,-0.6215145014977678,0.6215145014977678
embedding_std_793,embedding_mean_437,-0.6212493253808442,0.6212493253808442
embedding_mean_210,embedding_mean_734,0.6211290009741288,0.6211290009741288
embedding_std_132,embedding_std_594,0.620801411388119,0.620801411388119
embedding_mean_968,embedding_mean_930,0.620371690056281,0.620371690056281
embedding_mean_37,embedding_mean_792,-0.6201920620370412,0.6201920620370412
embedding_mean_734,embedding_std_517,0.6199340859141143,0.6199340859141143
embedding_std_968,embedding_mean_930,0.6196598540300935,0.6196598540300935
embedding_std_976,embedding_std_918,0.6193677303300051,0.6193677303300051
embedding_mean_836,embedding_mean_582,0.6192714937905291,0.6192714937905291
embedding_mean_582,embedding_mean_109,0.6188679527185521,0.6188679527185521
embedding_mean_886,embedding_mean_901,-0.6181951859555632,0.6181951859555632
embedding_std_132,embedding_mean_901,-0.6180315703173386,0.6180315703173386
embedding_std_594,embedding_mean_214,0.6178294431619291,0.6178294431619291
embedding_mean_210,embedding_mean_37,0.6175021104771136,0.6175021104771136
embedding_std_270,embedding_mean_214,0.617360165806735,0.617360165806735
embedding_mean_637,embedding_mean_68,0.6171548983722538,0.6171548983722538
embedding_mean_586,embedding_mean_68,0.6163859254922988,0.6163859254922988
embedding_mean_886,embedding_std_983,0.6151904087426451,0.6151904087426451
embedding_mean_968,embedding_mean_582,-0.6150993136073328,0.6150993136073328
embedding_std_270,embedding_mean_930,0.6150689722241809,0.6150689722241809
embedding_std_552,embedding_mean_129,0.6142957401928476,0.6142957401928476
embedding_mean_968,embedding_mean_984,-0.6134843617144476,0.6134843617144476
embedding_mean_656,embedding_mean_984,-0.6133606874513705,0.6133606874513705
embedding_mean_37,embedding_std_567,0.6132660193612909,0.6132660193612909
embedding_std_552,embedding_std_918,0.6128876072824457,0.6128876072824457
embedding_std_983,embedding_mean_109,-0.612847594921442,0.612847594921442
embedding_mean_210,embedding_mean_984,-0.6126964153291861,0.6126964153291861
embedding_mean_836,embedding_mean_68,0.6115409278419306,0.6115409278419306
embedding_mean_886,embedding_std_594,0.6113921279660004,0.6113921279660004
embedding_mean_698,embedding_mean_108,0.6113326823817634,0.6113326823817634
embedding_std_552,embedding_std_517,0.611292950583906,0.611292950583906
embedding_std_821,embedding_mean_437,-0.6108339695581549,0.6108339695581549
embedding_mean_836,embedding_std_821,-0.6105959370805708,0.6105959370805708
embedding_mean_210,embedding_mean_792,-0.6103627248806576,0.6103627248806576
embedding_std_383,embedding_mean_514,0.6103618020645256,0.6103618020645256
embedding_mean_514,embedding_mean_214,0.6102972725408657,0.6102972725408657
embedding_mean_698,embedding_mean_119,-0.6102969243721419,0.6102969243721419
embedding_std_839,embedding_std_270,0.6099213956711743,0.6099213956711743
embedding_std_983,embedding_std_82,0.6097341518836368,0.6097341518836368
embedding_mean_968,embedding_mean_901,-0.6093158356127117,0.6093158356127117
embedding_std_383,embedding_mean_582,-0.6091944531787095,0.6091944531787095
embedding_mean_901,embedding_std_517,-0.6091295518243737,0.6091295518243737
embedding_mean_984,embedding_std_594,-0.6088780827382747,0.6088780827382747
embedding_mean_989,embedding_std_981,-0.6088300151727197,0.6088300151727197
embedding_std_793,embedding_std_606,0.6086211443609614,0.6086211443609614
embedding_std_976,embedding_mean_546,0.6085304582393926,0.6085304582393926
embedding_std_968,embedding_mean_734,0.6084539287257383,0.6084539287257383
embedding_mean_637,embedding_std_983,-0.608094561138056,0.608094561138056
embedding_mean_886,embedding_mean_836,-0.607724075813165,0.607724075813165
embedding_std_968,embedding_std_687,0.6071823793634246,0.6071823793634246
embedding_std_968,embedding_mean_37,0.6069089486054964,0.6069089486054964
embedding_mean_165,embedding_std_270,-0.6056270623503931,0.6056270623503931
embedding_mean_698,embedding_mean_989,-0.6056219750306913,0.6056219750306913
embedding_mean_210,embedding_mean_68,-0.605367507637233,0.605367507637233
embedding_mean_210,embedding_mean_989,0.6052862491134373,0.6052862491134373
embedding_std_976,embedding_std_983,0.6049352274342893,0.6049352274342893
embedding_mean_968,embedding_std_166,0.6044392391154513,0.6044392391154513
embedding_std_918,embedding_std_567,0.603969836689939,0.603969836689939
embedding_mean_210,embedding_std_517,0.6039639719060966,0.6039639719060966
embedding_std_968,embedding_std_567,0.6039418750231127,0.6039418750231127
embedding_std_981,embedding_mean_109,0.6039139708210272,0.6039139708210272
embedding_std_687,embedding_std_517,0.6032747364244451,0.6032747364244451
embedding_mean_836,embedding_mean_109,0.603218613654339,0.603218613654339
embedding_mean_968,embedding_mean_165,-0.6032179916830267,0.6032179916830267
embedding_std_793,embedding_mean_546,0.603176816506091,0.603176816506091
embedding_mean_214,embedding_mean_734,0.6030154859363835,0.6030154859363835
embedding_mean_586,embedding_std_981,0.6024596599209596,0.6024596599209596
embedding_mean_656,embedding_std_517,0.6023518121235595,0.6023518121235595
embedding_std_968,embedding_mean_109,-0.6022896927387351,0.6022896927387351
embedding_mean_37,embedding_std_687,0.6021131204915953,0.6021131204915953
embedding_mean_656,embedding_std_687,0.6017888165366487,0.6017888165366487
embedding_std_687,embedding_mean_214,0.6013283988923772,0.6013283988923772
embedding_mean_886,embedding_mean_109,-0.5995042990048662,0.5995042990048662
embedding_mean_886,embedding_mean_656,0.599319100286046,0.599319100286046
embedding_mean_108,embedding_mean_792,0.5991645742177071,0.5991645742177071
embedding_mean_836,embedding_mean_165,0.5988611874284183,0.5988611874284183
embedding_std_132,embedding_std_567,0.5984373444015382,0.5984373444015382
embedding_std_976,embedding_std_839,0.598381725292984,0.598381725292984
embedding_std_793,embedding_std_166,0.5981772184212488,0.5981772184212488
embedding_mean_968,embedding_std_606,0.5980740590706437,0.5980740590706437
embedding_std_839,embedding_std_82,0.5978347251856939,0.5978347251856939
embedding_std_981,embedding_mean_214,-0.5976778329221449,0.5976778329221449
embedding_mean_968,embedding_mean_886,0.5974912009650831,0.5974912009650831
embedding_std_839,embedding_mean_437,-0.597289830992141,0.597289830992141
embedding_std_606,embedding_mean_901,-0.5972133521826697,0.5972133521826697
embedding_mean_886,embedding_std_567,0.5971441274516571,0.5971441274516571
embedding_mean_586,embedding_std_594,-0.5969259743941171,0.5969259743941171
embedding_std_839,embedding_mean_734,0.596606740857478,0.596606740857478
embedding_std_918,embedding_std_270,0.5964826203975897,0.5964826203975897
embedding_std_976,embedding_std_793,0.596445846343745,0.596445846343745
embedding_std_606,embedding_mean_139,-0.5962354746881676,0.5962354746881676
embedding_mean_698,embedding_std_270,-0.5960629858179047,0.5960629858179047
embedding_std_976,embedding_mean_109,-0.5957464903071518,0.5957464903071518
embedding_mean_37,embedding_mean_901,-0.5956923382396279,0.5956923382396279
embedding_std_976,embedding_mean_734,0.595664072347703,0.595664072347703
embedding_std_821,embedding_mean_109,-0.5956448622228755,0.5956448622228755
embedding_mean_984,embedding_std_983,-0.594612129562844,0.594612129562844
embedding_mean_582,embedding_mean_129,-0.5944580294096431,0.5944580294096431
embedding_std_839,embedding_std_567,0.5943316982473728,0.5943316982473728
embedding_mean_968,embedding_mean_210,0.5938646451156762,0.5938646451156762
embedding_mean_546,embedding_std_594,0.5936065675843831,0.5936065675843831
embedding_std_793,embedding_mean_214,0.592987878522783,0.592987878522783
embedding_mean_546,embedding_std_270,0.5929602210810551,0.5929602210810551
embedding_std_918,embedding_std_687,0.5929517467219239,0.5929517467219239
embedding_std_976,embedding_std_132,0.592853715254367,0.592853715254367
embedding_mean_586,embedding_mean_37,-0.5927270663458827,0.5927270663458827
embedding_mean_836,embedding_std_567,-0.592575041683909,0.592575041683909
embedding_std_976,embedding_std_821,0.5924548998122525,0.5924548998122525
embedding_mean_210,embedding_std_166,0.5923581731323402,0.5923581731323402
embedding_mean_656,embedding_mean_514,0.5923140469719496,0.5923140469719496
embedding_std_839,embedding_mean_109,-0.5920408460729847,0.5920408460729847
embedding_mean_108,embedding_mean_119,-0.5920213351033375,0.5920213351033375
embedding_mean_968,embedding_mean_514,0.5914149198343204,0.5914149198343204
embedding_mean_68,embedding_mean_792,0.5913924105573141,0.5913924105573141
embedding_std_270,embedding_mean_437,-0.591208178598251,0.591208178598251
embedding_mean_437,embedding_std_567,-0.5905189397363206,0.5905189397363206
embedding_mean_129,embedding_mean_734,0.5903846142145188,0.5903846142145188
embedding_mean_582,embedding_std_839,-0.5900710257435955,0.5900710257435955
embedding_mean_984,embedding_mean_734,-0.5896378261047985,0.5896378261047985
embedding_mean_514,embedding_std_594,0.5889865646759912,0.5889865646759912
embedding_mean_68,embedding_mean_984,0.5887878887853096,0.5887878887853096
embedding_std_132,embedding_mean_437,-0.5885149008439137,0.5885149008439137
embedding_std_687,embedding_std_594,0.5880685214977962,0.5880685214977962
embedding_std_132,embedding_std_981,-0.5879508844127836,0.5879508844127836
embedding_std_821,embedding_std_270,0.5872784522974032,0.5872784522974032
embedding_mean_836,embedding_std_606,-0.5872749503284921,0.5872749503284921
embedding_mean_68,embedding_mean_214,-0.5869123376730931,0.5869123376730931
embedding_std_132,embedding_mean_734,0.5868653146137095,0.5868653146137095
embedding_mean_698,embedding_mean_68,0.5866163435536966,0.5866163435536966
embedding_std_383,embedding_std_981,-0.5859635407177238,0.5859635407177238
embedding_mean_836,embedding_std_132,-0.585867534037211,0.585867534037211
embedding_std_132,embedding_std_821,0.5856352987378918,0.5856352987378918
embedding_mean_514,embedding_mean_546,0.5853457170075148,0.5853457170075148
embedding_std_839,embedding_mean_984,-0.5853105621072496,0.5853105621072496
embedding_mean_901,embedding_mean_139,0.5852113002181835,0.5852113002181835
embedding_mean_108,embedding_std_166,-0.5846421051998222,0.5846421051998222
embedding_std_839,embedding_mean_930,0.5845582979457572,0.5845582979457572
embedding_mean_792,embedding_std_981,0.5839945553172159,0.5839945553172159
embedding_mean_586,embedding_std_567,-0.5839651773135422,0.5839651773135422
embedding_std_132,embedding_mean_582,-0.5836570378521599,0.5836570378521599
embedding_mean_836,embedding_mean_984,0.583133476598566,0.583133476598566
embedding_std_918,embedding_std_383,0.5829872457345782,0.5829872457345782
embedding_mean_586,embedding_mean_886,-0.5828279196702416,0.5828279196702416
embedding_mean_968,embedding_mean_119,0.5827950565990514,0.5827950565990514
embedding_mean_68,embedding_std_82,-0.5821467089706314,0.5821467089706314
embedding_mean_582,embedding_std_821,-0.5819045356514294,0.5819045356514294
embedding_mean_836,embedding_mean_792,0.5818008253153681,0.5818008253153681
embedding_std_930,embedding_mean_930,0.5814303467510348,0.5814303467510348
embedding_std_968,embedding_mean_129,0.5814282983020386,0.5814282983020386
embedding_std_594,embedding_std_166,0.5810307673658954,0.5810307673658954
embedding_mean_656,embedding_mean_139,-0.580921185485434,0.580921185485434
embedding_std_270,embedding_mean_129,0.5808847494594765,0.5808847494594765
embedding_std_687,embedding_mean_546,0.5801350543099265,0.5801350543099265
embedding_mean_586,embedding_std_606,-0.5800013609002738,0.5800013609002738
embedding_mean_968,embedding_std_687,0.5796709859644736,0.5796709859644736
embedding_std_930,embedding_mean_119,0.5795318536861164,0.5795318536861164
embedding_mean_886,embedding_mean_582,-0.5792083711389356,0.5792083711389356
embedding_mean_836,embedding_std_166,-0.5790692523816938,0.5790692523816938
embedding_std_270,embedding_std_567,0.5790161515808989,0.5790161515808989
embedding_std_976,embedding_mean_437,-0.5790131566538187,0.5790131566538187
embedding_mean_119,embedding_mean_989,0.5789284130625063,0.5789284130625063
embedding_std_594,embedding_mean_437,-0.5778340917214334,0.5778340917214334
embedding_std_567,embedding_std_517,0.5777652252999812,0.5777652252999812
embedding_mean_586,embedding_mean_119,-0.5777512478468468,0.5777512478468468
embedding_mean_637,embedding_mean_139,0.5769851008800285,0.5769851008800285
embedding_mean_210,embedding_std_793,0.5762654902124363,0.5762654902124363
embedding_mean_698,embedding_std_687,-0.5762294665805011,0.5762294665805011
embedding_mean_637,embedding_std_166,-0.5760803895217034,0.5760803895217034
embedding_std_918,embedding_std_821,0.5755190097080933,0.5755190097080933
embedding_std_687,embedding_std_567,0.5745900076657964,0.5745900076657964
embedding_std_606,embedding_std_270,0.5744517813021767,0.5744517813021767
embedding_std_983,embedding_std_166,0.5736998348868982,0.5736998348868982
embedding_std_968,embedding_std_606,0.5736199960802286,0.5736199960802286
embedding_std_270,embedding_std_983,0.5731878274264876,0.5731878274264876
embedding_mean_836,embedding_std_82,-0.573032344739228,0.573032344739228
embedding_mean_886,embedding_mean_984,-0.5727087100794981,0.5727087100794981
embedding_mean_968,embedding_mean_109,-0.5725741614592907,0.5725741614592907
embedding_std_918,embedding_mean_109,-0.5724970471573917,0.5724970471573917
embedding_std_687,embedding_mean_139,-0.5719291434055593,0.5719291434055593
embedding_mean_165,embedding_std_606,-0.571671096296776,0.571671096296776
embedding_std_821,embedding_mean_901,-0.5712135045656412,0.5712135045656412
embedding_std_983,embedding_std_517,0.5706794036025254,0.5706794036025254
embedding_mean_968,embedding_mean_734,0.5701960845688985,0.5701960845688985
embedding_std_687,embedding_mean_792,-0.5695316806158381,0.5695316806158381
embedding_std_793,embedding_mean_119,0.5694345685841343,0.5694345685841343
embedding_mean_119,embedding_std_594,0.5691892076619565,0.5691892076619565
embedding_mean_637,embedding_std_82,-0.5691531705089057,0.5691531705089057
embedding_mean_968,embedding_mean_68,-0.569079706908188,0.569079706908188
embedding_mean_637,embedding_mean_514,-0.5689444551899754,0.5689444551899754
embedding_mean_546,embedding_mean_139,-0.5685665839557497,0.5685665839557497
embedding_std_687,embedding_mean_582,-0.5685130403384226,0.5685130403384226
embedding_mean_108,embedding_std_983,-0.5644834403180329,0.5644834403180329
embedding_std_552,embedding_std_687,0.5630247519568266,0.5630247519568266
embedding_mean_886,embedding_mean_792,-0.5625018025337083,0.5625018025337083
embedding_mean_68,embedding_mean_546,-0.5610330071386758,0.5610330071386758
embedding_std_687,embedding_mean_989,0.5608381712447924,0.5608381712447924
embedding_mean_984,embedding_std_567,-0.5596843130519531,0.5596843130519531
embedding_mean_210,embedding_std_594,0.5588384455882256,0.5588384455882256
embedding_mean_984,embedding_mean_129,-0.5584221642451813,0.5584221642451813
embedding_mean_586,embedding_std_270,-0.5582295728564688,0.5582295728564688
embedding_std_687,embedding_std_839,0.5579129252331666,0.5579129252331666
embedding_std_132,embedding_mean_930,0.5577676070444741,0.5577676070444741
embedding_std_968,embedding_mean_989,0.5573265583981373,0.5573265583981373
embedding_std_930,embedding_std_166,0.5569354736538022,0.5569354736538022
embedding_std_983,embedding_mean_214,0.5563381783771808,0.5563381783771808
embedding_std_567,embedding_mean_734,0.5560428197502123,0.5560428197502123
embedding_std_606,embedding_mean_792,-0.5559892896540007,0.5559892896540007
embedding_mean_139,embedding_mean_214,-0.5549535451654948,0.5549535451654948
embedding_std_687,embedding_std_821,0.5549382156008118,0.5549382156008118
embedding_mean_437,embedding_std_517,-0.5547736399633876,0.5547736399633876
embedding_mean_68,embedding_mean_109,0.5546106361556385,0.5546106361556385
embedding_std_930,embedding_mean_514,0.5544270870129078,0.5544270870129078
embedding_std_793,embedding_mean_582,-0.5542658984149129,0.5542658984149129
embedding_mean_437,embedding_mean_930,-0.5540205915771969,0.5540205915771969
embedding_mean_656,embedding_std_839,0.5537501253238392,0.5537501253238392
embedding_std_918,embedding_mean_901,-0.5537449332154923,0.5537449332154923
embedding_mean_886,embedding_std_270,0.553221382102735,0.553221382102735
embedding_mean_514,embedding_std_270,0.5531032244547762,0.5531032244547762
embedding_std_132,embedding_std_983,0.5527163278759633,0.5527163278759633
embedding_std_132,embedding_std_517,0.5526118840193869,0.5526118840193869
embedding_mean_968,embedding_std_82,0.5524694289268987,0.5524694289268987
embedding_mean_886,embedding_mean_210,0.5517599489550848,0.5517599489550848
embedding_mean_698,embedding_mean_37,-0.5504776367848437,0.5504776367848437
embedding_mean_37,embedding_mean_437,-0.549578391337454,0.549578391337454
embedding_std_552,embedding_mean_108,-0.5491888209580535,0.5491888209580535
embedding_std_687,embedding_std_793,0.548908420065092,0.548908420065092
embedding_mean_637,embedding_mean_109,0.5487545531511332,0.5487545531511332
embedding_mean_886,embedding_mean_129,0.5487450680886193,0.5487450680886193
embedding_std_918,embedding_mean_210,0.5484885454856071,0.5484885454856071
embedding_mean_989,embedding_mean_139,-0.5473503616458957,0.5473503616458957
embedding_mean_836,embedding_mean_989,-0.546998379967548,0.546998379967548
embedding_mean_68,embedding_mean_129,-0.5468615327577079,0.5468615327577079
embedding_std_976,embedding_std_166,0.546739484408768,0.546739484408768
embedding_std_918,embedding_mean_656,0.5465147736102169,0.5465147736102169
embedding_std_821,embedding_mean_734,0.54578367337474,0.54578367337474
embedding_mean_37,embedding_mean_129,0.5448399671193513,0.5448399671193513
embedding_mean_210,embedding_std_821,0.5446689114873301,0.5446689114873301
embedding_mean_989,embedding_std_983,0.5445160451359173,0.5445160451359173
embedding_mean_886,embedding_std_517,0.5444566772980944,0.5444566772980944
embedding_mean_984,embedding_std_981,0.544375753421907,0.544375753421907
embedding_std_383,embedding_std_517,0.5440830652152471,0.5440830652152471
embedding_mean_792,embedding_std_270,-0.5439214168993256,0.5439214168993256
embedding_mean_108,embedding_mean_514,-0.5438958011460362,0.5438958011460362
embedding_mean_582,embedding_std_517,-0.5438356085201687,0.5438356085201687
embedding_std_793,embedding_std_594,0.5435385901762742,0.5435385901762742
embedding_mean_582,embedding_std_166,-0.5433776517189157,0.5433776517189157
embedding_mean_968,embedding_mean_656,0.5432328236706597,0.5432328236706597
embedding_std_383,embedding_std_793,0.542257910680728,0.542257910680728
embedding_mean_656,embedding_std_981,-0.541912706461518,0.541912706461518
embedding_std_383,embedding_mean_437,-0.541499869622644,0.541499869622644
embedding_std_968,embedding_mean_68,-0.5414747541506275,0.5414747541506275
embedding_mean_108,embedding_mean_546,-0.5414356781268712,0.5414356781268712
embedding_mean_989,embedding_std_166,0.5412069346556263,0.5412069346556263
embedding_mean_546,embedding_std_606,0.5409268210863689,0.5409268210863689
embedding_std_976,embedding_mean_165,-0.5408487772077801,0.5408487772077801
embedding_mean_968,embedding_std_567,0.5404949566577263,0.5404949566577263
embedding_std_383,embedding_mean_119,0.540438786563716,0.540438786563716
embedding_mean_37,embedding_std_839,0.539566177713835,0.539566177713835
embedding_mean_37,embedding_std_983,0.5393800392774883,0.5393800392774883
embedding_mean_139,embedding_std_166,-0.5391947560516963,0.5391947560516963
embedding_mean_698,embedding_std_82,-0.5387346054494557,0.5387346054494557
embedding_std_918,embedding_mean_792,-0.5381549755102176,0.5381549755102176
embedding_std_793,embedding_mean_514,0.5377588947137103,0.5377588947137103
embedding_mean_546,embedding_std_517,0.5375780362729613,0.5375780362729613
embedding_std_918,embedding_mean_119,0.5374242572462531,0.5374242572462531
embedding_mean_546,embedding_mean_734,0.5370022159080116,0.5370022159080116
embedding_std_839,embedding_std_981,-0.5369906621148282,0.5369906621148282
embedding_mean_586,embedding_std_517,-0.5367729045499162,0.5367729045499162
embedding_mean_836,embedding_mean_129,-0.5367473462613677,0.5367473462613677
embedding_mean_886,embedding_std_82,0.5363015821260048,0.5363015821260048
embedding_std_981,embedding_std_82,-0.5361472723955137,0.5361472723955137
embedding_mean_792,embedding_std_166,-0.535577614278947,0.535577614278947
embedding_mean_637,embedding_std_981,0.534772374386978,0.534772374386978
embedding_std_270,embedding_std_82,0.5347661614344119,0.5347661614344119
embedding_mean_165,embedding_mean_930,-0.5345439047183217,0.5345439047183217
embedding_std_930,embedding_mean_139,-0.5341616526426783,0.5341616526426783
embedding_std_132,embedding_mean_37,0.5341156267655619,0.5341156267655619
embedding_mean_437,embedding_std_166,-0.5334233422723681,0.5334233422723681
embedding_std_687,embedding_std_983,0.5333690685148048,0.5333690685148048
embedding_mean_586,embedding_std_983,-0.5332907035097233,0.5332907035097233
embedding_mean_68,embedding_mean_901,0.5330655397538034,0.5330655397538034
embedding_mean_637,embedding_std_793,-0.5326134578772295,0.5326134578772295
embedding_mean_886,embedding_std_606,0.532194864423437,0.532194864423437
embedding_std_976,embedding_std_981,-0.531548703835447,0.531548703835447
embedding_mean_586,embedding_std_82,-0.5314504999736677,0.5314504999736677
embedding_mean_582,embedding_mean_108,0.5313270555695536,0.5313270555695536
embedding_std_793,embedding_std_983,0.5312779502583851,0.5312779502583851
embedding_std_270,embedding_mean_734,0.5311160213793173,0.5311160213793173
embedding_mean_698,embedding_std_821,-0.5308185128949864,0.5308185128949864
embedding_mean_437,embedding_std_983,-0.5306500262749076,0.5306500262749076
embedding_mean_37,embedding_mean_930,0.5299808831708692,0.5299808831708692
embedding_mean_37,embedding_std_517,0.5298686714334457,0.5298686714334457
embedding_std_383,embedding_mean_901,-0.5291264128974135,0.5291264128974135
embedding_std_166,embedding_std_82,0.5282882423286768,0.5282882423286768
embedding_mean_656,embedding_mean_792,-0.5282201229488552,0.5282201229488552
embedding_std_687,embedding_mean_119,0.5279736465346496,0.5279736465346496
embedding_mean_165,embedding_mean_119,-0.527889700689151,0.527889700689151
embedding_std_821,embedding_mean_129,0.527434458251832,0.527434458251832
embedding_std_918,embedding_std_606,0.5269812203198839,0.5269812203198839
embedding_std_270,embedding_mean_139,-0.5267390943245861,0.5267390943245861
embedding_mean_210,embedding_mean_514,0.5264985604406369,0.5264985604406369
embedding_mean_119,embedding_mean_129,0.5263740242064474,0.5263740242064474
embedding_std_687,embedding_mean_734,0.5253345647914615,0.5253345647914615
embedding_std_968,embedding_mean_119,0.5253258132494627,0.5253258132494627
embedding_mean_968,embedding_std_793,0.5251418956563348,0.5251418956563348
embedding_mean_698,embedding_mean_210,-0.5250228253330809,0.5250228253330809
embedding_mean_108,embedding_std_594,-0.5248385764726236,0.5248385764726236
embedding_std_567,embedding_std_82,0.5247033957402673,0.5247033957402673
embedding_mean_214,embedding_std_517,0.5240730007729346,0.5240730007729346
embedding_mean_836,embedding_mean_514,-0.5230673678086173,0.5230673678086173
embedding_std_918,embedding_mean_546,0.5228475246116414,0.5228475246116414
embedding_mean_989,embedding_std_270,0.5227741928417998,0.5227741928417998
embedding_std_968,embedding_std_82,0.5227161568338523,0.5227161568338523
embedding_mean_886,embedding_std_687,0.5225924724299384,0.5225924724299384
embedding_mean_886,embedding_mean_108,-0.5222650248156413,0.5222650248156413
embedding_mean_586,embedding_mean_109,0.5221317809830784,0.5221317809830784
embedding_std_930,embedding_mean_68,-0.5216769137567142,0.5216769137567142
embedding_mean_989,embedding_mean_901,-0.5216512202570107,0.5216512202570107
embedding_std_552,embedding_std_606,0.5210532793471249,0.5210532793471249
embedding_std_976,embedding_mean_989,0.5207317810236417,0.5207317810236417
embedding_mean_901,embedding_std_166,-0.5205698927079204,0.5205698927079204
embedding_mean_37,embedding_std_594,0.5198051282751607,0.5198051282751607
embedding_std_793,embedding_std_82,0.5197921074409471,0.5197921074409471
embedding_std_606,embedding_mean_214,0.5193892694669753,0.5193892694669753
embedding_std_918,embedding_mean_165,-0.5192326003018318,0.5192326003018318
embedding_mean_68,embedding_std_517,-0.5186838086467398,0.5186838086467398
embedding_std_552,embedding_mean_930,0.5180930170266675,0.5180930170266675
embedding_std_968,embedding_mean_514,0.5179172661872935,0.5179172661872935
embedding_std_383,embedding_std_270,0.5173730345283993,0.5173730345283993
embedding_mean_546,embedding_std_166,0.5167844468501513,0.5167844468501513
embedding_mean_68,embedding_mean_437,0.5164947400494562,0.5164947400494562
embedding_mean_119,embedding_mean_437,-0.5156316297832044,0.5156316297832044
embedding_std_594,embedding_mean_930,0.5155495599924795,0.5155495599924795
embedding_std_930,embedding_mean_108,-0.5143119384892005,0.5143119384892005
embedding_std_976,embedding_std_606,0.5143073920141182,0.5143073920141182
embedding_std_968,embedding_std_981,-0.5133100373527576,0.5133100373527576
embedding_mean_968,embedding_mean_989,0.5130025333838032,0.5130025333838032
embedding_mean_68,embedding_std_594,-0.5128400535192793,0.5128400535192793
embedding_mean_68,embedding_std_567,-0.5123165666318205,0.5123165666318205
embedding_mean_792,embedding_mean_139,0.5117014606658243,0.5117014606658243
embedding_mean_792,embedding_mean_734,-0.5114674067764721,0.5114674067764721
embedding_mean_165,embedding_mean_139,0.5105722683679115,0.5105722683679115
embedding_std_976,embedding_mean_129,0.5104211259587231,0.5104211259587231
embedding_std_918,embedding_mean_68,-0.508936831985064,0.508936831985064
embedding_std_821,embedding_std_517,0.5088452433290366,0.5088452433290366
embedding_mean_37,embedding_std_821,0.5082259120144508,0.5082259120144508
embedding_std_687,embedding_mean_984,-0.5078761647004373,0.5078761647004373
embedding_mean_546,embedding_std_981,-0.5074736275712852,0.5074736275712852
embedding_mean_886,embedding_mean_119,0.5068963807286515,0.5068963807286515
embedding_std_930,embedding_std_981,-0.5068280957151653,0.5068280957151653
embedding_std_793,embedding_mean_901,-0.5067671222448783,0.5067671222448783
embedding_std_552,embedding_std_166,0.5063046561516107,0.5063046561516107
embedding_std_839,embedding_std_606,0.5060311476472684,0.5060311476472684
embedding_mean_698,embedding_mean_514,-0.5059905234557889,0.5059905234557889
embedding_mean_656,embedding_mean_989,0.5056203355954385,0.5056203355954385
embedding_mean_210,embedding_std_839,0.5053889656475103,0.5053889656475103
embedding_mean_586,embedding_std_166,-0.5053174490874227,0.5053174490874227
embedding_mean_989,embedding_std_594,0.5052155810033465,0.5052155810033465
embedding_mean_68,embedding_mean_930,-0.5049298832133932,0.5049298832133932
embedding_std_918,embedding_mean_586,-0.5039607843031207,0.5039607843031207
embedding_mean_656,embedding_std_594,0.5033675926850495,0.5033675926850495
embedding_mean_165,embedding_std_983,-0.5032895420459029,0.5032895420459029
embedding_mean_514,embedding_mean_734,0.5030096448144933,0.5030096448144933
embedding_mean_886,embedding_mean_930,0.5024753579360396,0.5024753579360396
embedding_std_383,embedding_mean_68,-0.5020818292500804,0.5020818292500804
embedding_std_821,embedding_std_567,0.5018492964862203,0.5018492964862203
embedding_std_981,embedding_mean_129,-0.5015229846456241,0.5015229846456241
embedding_mean_514,embedding_mean_437,-0.5013021172241502,0.5013021172241502
embedding_mean_984,embedding_mean_901,0.5006670574719746,0.5006670574719746
embedding_std_793,embedding_mean_108,-0.5000329813809508,0.5000329813809508
embedding_mean_984,embedding_mean_139,0.4993593492665708,0.4993593492665708
embedding_std_132,embedding_std_82,0.4993477988536663,0.4993477988536663
embedding_mean_792,embedding_std_567,-0.49865581182501323,0.49865581182501323
embedding_mean_586,embedding_mean_930,-0.4980721052694559,0.4980721052694559
embedding_mean_129,embedding_std_166,0.497446878748518,0.497446878748518
embedding_std_82,embedding_mean_734,0.4968783902084408,0.4968783902084408
embedding_mean_698,embedding_std_606,-0.4968509288228875,0.4968509288228875
embedding_mean_698,embedding_mean_546,-0.49683063700882096,0.49683063700882096
embedding_mean_698,embedding_std_983,-0.4967669424140424,0.4967669424140424
embedding_mean_68,embedding_std_166,-0.4959074186236735,0.4959074186236735
embedding_mean_514,embedding_mean_901,-0.4957561950877923,0.4957561950877923
embedding_mean_886,embedding_mean_989,0.4957470277714923,0.4957470277714923
