"S.No","Plot No","Accession","Replication","Population","trait","value","timestamp","person","location","number","device_name"
"281","250275","PI 533972","Rep 1","SAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F250275_LeafPhotoA_2025-10-01%2013_26_03.047-05_00.jpg","2025-10-01 13:26:03.764-05:00"," ","","3","SM-A166U1"
"248","250276","PI 533871","Rep 1","SAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F250276_LeafPhotoA_2025-10-01%2013_26_39.930-05_00.jpg","2025-10-01 13:26:40.846-05:00"," ","","1","SM-A166U1"
"248","250276","PI 533871","Rep 1","SAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F250276_LeafPhotoA_2025-10-01%2013_27_06.209-05_00.jpg","2025-10-01 13:27:07.100-05:00"," ","","2","SM-A166U1"
"248","250276","PI 533871","Rep 1","SAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F250276_LeafPhotoA_2025-10-01%2013_27_38.985-05_00.jpg","2025-10-01 13:27:40.072-05:00"," ","","3","SM-A166U1"
"247","250277","PI 533869","Rep 1","SAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F250277_LeafPhotoA_2025-10-01%2013_28_43.399-05_00.jpg","2025-10-01 13:28:44.271-05:00"," ","","1","SM-A166U1"
"247","250277","PI 533869","Rep 1","SAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F250277_LeafPhotoA_2025-10-01%2013_29_01.882-05_00.jpg","2025-10-01 13:29:02.814-05:00"," ","","2","SM-A166U1"
"247","250277","PI 533869","Rep 1","SAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F250277_LeafPhotoA_2025-10-01%2013_29_24.523-05_00.jpg","2025-10-01 13:29:25.526-05:00"," ","","3","SM-A166U1"
"615","250278","PI 655994","Rep 1","SAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F250278_LeafPhotoA_2025-10-01%2013_30_06.827-05_00.jpg","2025-10-01 13:30:07.705-05:00"," ","","1","SM-A166U1"
"615","250278","PI 655994","Rep 1","SAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F250278_LeafPhotoA_2025-10-01%2013_30_28.552-05_00.jpg","2025-10-01 13:30:29.389-05:00"," ","","2","SM-A166U1"
"615","250278","PI 655994","Rep 1","SAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F250278_LeafPhotoA_2025-10-01%2013_31_13.609-05_00.jpg","2025-10-01 13:31:14.571-05:00"," ","","3","SM-A166U1"
"615","250278","PI 655994","Rep 1","SAP","LeafPhotoNotesA","collected from new tillers","2025-10-01 13:31:41.090-05:00"," ","","1","SM-A166U1"
"544","250279","PI 597973","Rep 1","SAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F250279_LeafPhotoA_2025-10-01%2013_32_16.510-05_00.jpg","2025-10-01 13:32:18.043-05:00"," ","","1","SM-A166U1"
"544","250279","PI 597973","Rep 1","SAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F250279_LeafPhotoA_2025-10-01%2013_32_34.187-05_00.jpg","2025-10-01 13:32:35.177-05:00"," ","","2","SM-A166U1"
"544","250279","PI 597973","Rep 1","SAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F250279_LeafPhotoA_2025-10-01%2013_32_46.606-05_00.jpg","2025-10-01 13:32:47.552-05:00"," ","","3","SM-A166U1"
"259","250280","PI 533915","Rep 1","SAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F250280_LeafPhotoA_2025-10-01%2013_33_24.100-05_00.jpg","2025-10-01 13:33:25.147-05:00"," ","","1","SM-A166U1"
"259","250280","PI 533915","Rep 1","SAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F250280_LeafPhotoA_2025-10-01%2013_33_46.278-05_00.jpg","2025-10-01 13:33:47.159-05:00"," ","","2","SM-A166U1"
"259","250280","PI 533915","Rep 1","SAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F250280_LeafPhotoA_2025-10-01%2013_34_06.719-05_00.jpg","2025-10-01 13:34:07.623-05:00"," ","","3","SM-A166U1"
"228","250281","PI 533807","Rep 1","SAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F250281_LeafPhotoA_2025-10-01%2013_34_34.253-05_00.jpg","2025-10-01 13:34:35.361-05:00"," ","","1","SM-A166U1"
"228","250281","PI 533807","Rep 1","SAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F250281_LeafPhotoA_2025-10-01%2013_34_51.939-05_00.jpg","2025-10-01 13:34:52.836-05:00"," ","","2","SM-A166U1"
"228","250281","PI 533807","Rep 1","SAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F250281_LeafPhotoA_2025-10-01%2013_35_13.662-05_00.jpg","2025-10-01 13:35:14.514-05:00"," ","","3","SM-A166U1"
"239","250282","PI 533845","Rep 1","SAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F250282_LeafPhotoA_2025-10-01%2013_36_05.828-05_00.jpg","2025-10-01 13:36:06.874-05:00"," ","","1","SM-A166U1"
"239","250282","PI 533845","Rep 1","SAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F250282_LeafPhotoA_2025-10-01%2013_36_26.554-05_00.jpg","2025-10-01 13:36:27.801-05:00"," ","","2","SM-A166U1"
"239","250282","PI 533845","Rep 1","SAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F250282_LeafPhotoA_2025-10-01%2013_36_40.614-05_00.jpg","2025-10-01 13:36:41.450-05:00"," ","","3","SM-A166U1"
"232","250283","PI 533824","Rep 1","SAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F250283_LeafPhotoA_2025-10-01%2013_38_18.584-05_00.jpg","2025-10-01 13:38:19.722-05:00"," ","","1","SM-A166U1"
"232","250283","PI 533824","Rep 1","SAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F250283_LeafPhotoA_2025-10-01%2013_38_34.694-05_00.jpg","2025-10-01 13:38:35.608-05:00"," ","","2","SM-A166U1"
"232","250283","PI 533824","Rep 1","SAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F250283_LeafPhotoA_2025-10-01%2013_39_11.883-05_00.jpg","2025-10-01 13:39:12.730-05:00"," ","","3","SM-A166U1"
"599","250284","PI 655976","Rep 1","SAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F250284_LeafPhotoA_2025-10-01%2013_39_38.435-05_00.jpg","2025-10-01 13:39:39.393-05:00"," ","","1","SM-A166U1"
"599","250284","PI 655976","Rep 1","SAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F250284_LeafPhotoA_2025-10-01%2013_40_12.959-05_00.jpg","2025-10-01 13:40:13.855-05:00"," ","","3","SM-A166U1"
"599","250284","PI 655976","Rep 1","SAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F250284_LeafPhotoA_2025-10-01%2013_43_51.752-05_00.jpg","2025-10-01 13:43:52.906-05:00"," ","","4","SM-A166U1"
"648","250285","PI 656035","Rep 1","SAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F250285_LeafPhotoA_2025-10-01%2013_40_45.729-05_00.jpg","2025-10-01 13:40:46.641-05:00"," ","","1","SM-A166U1"
"648","250285","PI 656035","Rep 1","SAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F250285_LeafPhotoA_2025-10-01%2013_41_09.552-05_00.jpg","2025-10-01 13:41:10.433-05:00"," ","","2","SM-A166U1"
"648","250285","PI 656035","Rep 1","SAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F250285_LeafPhotoA_2025-10-01%2013_41_53.422-05_00.jpg","2025-10-01 13:41:54.231-05:00"," ","","5","SM-A166U1"
"648","250285","PI 656035","Rep 1","SAP","LeafPhotoNotesA","only 1 plant","2025-10-01 13:44:58.679-05:00"," ","","1","SM-A166U1"
"540","250286","PI 597967","Rep 1","SAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F250286_LeafPhotoA_2025-10-01%2013_45_23.928-05_00.jpg","2025-10-01 13:45:25.420-05:00"," ","","1","SM-A166U1"
"540","250286","PI 597967","Rep 1","SAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F250286_LeafPhotoA_2025-10-01%2013_45_37.913-05_00.jpg","2025-10-01 13:45:38.826-05:00"," ","","2","SM-A166U1"
"540","250286","PI 597967","Rep 1","SAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F250286_LeafPhotoA_2025-10-01%2013_46_09.064-05_00.jpg","2025-10-01 13:46:10.235-05:00"," ","","3","SM-A166U1"
"540","250286","PI 597967","Rep 1","SAP","LeafPhotoNotesA","only 1 plant","2025-10-01 13:46:18.731-05:00"," ","","1","SM-A166U1"
"638","250287","PI 656021","Rep 1","SAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F250287_LeafPhotoA_2025-10-01%2013_46_57.835-05_00.jpg","2025-10-01 13:46:59.164-05:00"," ","","1","SM-A166U1"
"638","250287","PI 656021","Rep 1","SAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F250287_LeafPhotoA_2025-10-01%2013_47_30.509-05_00.jpg","2025-10-01 13:47:31.536-05:00"," ","","2","SM-A166U1"
"638","250287","PI 656021","Rep 1","SAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F250287_LeafPhotoA_2025-10-01%2013_47_52.358-05_00.jpg","2025-10-01 13:47:53.407-05:00"," ","","3","SM-A166U1"
"638","250287","PI 656021","Rep 1","SAP","LeafPhotoNotesA","all pics from new side tillers","2025-10-01 13:48:17.137-05:00"," ","","1","SM-A166U1"
"577","250288","PI 642992","Rep 1","SAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F250288_LeafPhotoA_2025-10-01%2013_48_45.278-05_00.jpg","2025-10-01 13:48:47.012-05:00"," ","","1","SM-A166U1"
"577","250288","PI 642992","Rep 1","SAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F250288_LeafPhotoA_2025-10-01%2013_49_00.819-05_00.jpg","2025-10-01 13:49:01.810-05:00"," ","","2","SM-A166U1"
"577","250288","PI 642992","Rep 1","SAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F250288_LeafPhotoA_2025-10-01%2013_49_19.833-05_00.jpg","2025-10-01 13:49:20.713-05:00"," ","","3","SM-A166U1"
"577","250288","PI 642992","Rep 1","SAP","LeafPhotoNotesA","2 plants only","2025-10-01 13:49:31.803-05:00"," ","","1","SM-A166U1"
"329","250289","PI 534148","Rep 1","SAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F250289_LeafPhotoA_2025-10-01%2013_55_32.683-05_00.jpg","2025-10-01 13:55:34.426-05:00"," ","","1","SM-A166U1"
"329","250289","PI 534148","Rep 1","SAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F250289_LeafPhotoA_2025-10-01%2013_56_39.592-05_00.jpg","2025-10-01 13:56:40.604-05:00"," ","","2","SM-A166U1"
"329","250289","PI 534148","Rep 1","SAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F250289_LeafPhotoA_2025-10-01%2013_56_52.424-05_00.jpg","2025-10-01 13:56:53.248-05:00"," ","","3","SM-A166U1"
"270","250290","PI 533949","Rep 1","SAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F250290_LeafPhotoA_2025-10-01%2013_57_35.411-05_00.jpg","2025-10-01 13:57:36.614-05:00"," ","","1","SM-A166U1"
"270","250290","PI 533949","Rep 1","SAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F250290_LeafPhotoA_2025-10-01%2013_57_48.006-05_00.jpg","2025-10-01 13:57:49.022-05:00"," ","","2","SM-A166U1"
"270","250290","PI 533949","Rep 1","SAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F250290_LeafPhotoA_2025-10-01%2013_58_04.789-05_00.jpg","2025-10-01 13:58:05.851-05:00"," ","","3","SM-A166U1"
"251","250291","PI 533882","Rep 1","SAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F250291_LeafPhotoA_2025-10-01%2013_58_39.421-05_00.jpg","2025-10-01 13:58:40.565-05:00"," ","","1","SM-A166U1"
"251","250291","PI 533882","Rep 1","SAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F250291_LeafPhotoA_2025-10-01%2013_59_03.709-05_00.jpg","2025-10-01 13:59:04.741-05:00"," ","","2","SM-A166U1"
"251","250291","PI 533882","Rep 1","SAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F250291_LeafPhotoA_2025-10-01%2013_59_16.056-05_00.jpg","2025-10-01 13:59:16.958-05:00"," ","","3","SM-A166U1"
"675","250292","PI 656071","Rep 1","SAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F250292_LeafPhotoA_2025-10-01%2013_59_55.071-05_00.jpg","2025-10-01 13:59:56.044-05:00"," ","","1","SM-A166U1"
"675","250292","PI 656071","Rep 1","SAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F250292_LeafPhotoA_2025-10-01%2014_00_08.653-05_00.jpg","2025-10-01 14:00:09.560-05:00"," ","","2","SM-A166U1"
"675","250292","PI 656071","Rep 1","SAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F250292_LeafPhotoA_2025-10-01%2014_00_33.622-05_00.jpg","2025-10-01 14:00:34.633-05:00"," ","","3","SM-A166U1"
"272","250293","PI 533955","Rep 1","SAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F250293_LeafPhotoA_2025-10-01%2014_01_02.882-05_00.jpg","2025-10-01 14:01:03.968-05:00"," ","","1","SM-A166U1"
"272","250293","PI 533955","Rep 1","SAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F250293_LeafPhotoA_2025-10-01%2014_01_20.910-05_00.jpg","2025-10-01 14:01:21.767-05:00"," ","","2","SM-A166U1"
"272","250293","PI 533955","Rep 1","SAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F250293_LeafPhotoA_2025-10-01%2014_01_54.620-05_00.jpg","2025-10-01 14:01:55.558-05:00"," ","","3","SM-A166U1"
"306","250294","PI 534101","Rep 1","SAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F250294_LeafPhotoA_2025-10-01%2014_02_18.642-05_00.jpg","2025-10-01 14:02:19.697-05:00"," ","","1","SM-A166U1"
"306","250294","PI 534101","Rep 1","SAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F250294_LeafPhotoA_2025-10-01%2014_02_41.943-05_00.jpg","2025-10-01 14:02:42.892-05:00"," ","","2","SM-A166U1"
"306","250294","PI 534101","Rep 1","SAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F250294_LeafPhotoA_2025-10-01%2014_02_59.669-05_00.jpg","2025-10-01 14:03:00.982-05:00"," ","","3","SM-A166U1"
"462","250295","PI 576333","Rep 1","SAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F250295_LeafPhotoA_2025-10-01%2014_03_18.883-05_00.jpg","2025-10-01 14:03:20.250-05:00"," ","","1","SM-A166U1"
"462","250295","PI 576333","Rep 1","SAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F250295_LeafPhotoA_2025-10-01%2014_03_30.926-05_00.jpg","2025-10-01 14:03:31.934-05:00"," ","","2","SM-A166U1"
"462","250295","PI 576333","Rep 1","SAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F250295_LeafPhotoA_2025-10-01%2014_03_47.192-05_00.jpg","2025-10-01 14:03:48.242-05:00"," ","","3","SM-A166U1"
"220","250296","PI 533769","Rep 1","SAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F250296_LeafPhotoA_2025-10-01%2014_04_21.032-05_00.jpg","2025-10-01 14:04:22.243-05:00"," ","","1","SM-A166U1"
"220","250296","PI 533769","Rep 1","SAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F250296_LeafPhotoA_2025-10-01%2014_04_47.670-05_00.jpg","2025-10-01 14:04:48.640-05:00"," ","","2","SM-A166U1"
"220","250296","PI 533769","Rep 1","SAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F250296_LeafPhotoA_2025-10-01%2014_05_06.886-05_00.jpg","2025-10-01 14:05:07.990-05:00"," ","","3","SM-A166U1"
"220","250296","PI 533769","Rep 1","SAP","LeafPhotoNotesA","green leaf is from new tiller","2025-10-01 14:05:22.768-05:00"," ","","1","SM-A166U1"
"5","250297","PI 34911","Rep 1","SAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F250297_LeafPhotoA_2025-10-01%2014_05_50.968-05_00.jpg","2025-10-01 14:05:52.523-05:00"," ","","1","SM-A166U1"
"5","250297","PI 34911","Rep 1","SAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F250297_LeafPhotoA_2025-10-01%2014_06_10.744-05_00.jpg","2025-10-01 14:06:11.694-05:00"," ","","2","SM-A166U1"
"5","250297","PI 34911","Rep 1","SAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F250297_LeafPhotoA_2025-10-01%2014_06_26.563-05_00.jpg","2025-10-01 14:06:27.607-05:00"," ","","3","SM-A166U1"
"623","250298","PI 656003","Rep 1","SAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F250298_LeafPhotoA_2025-10-01%2014_06_54.122-05_00.jpg","2025-10-01 14:06:55.153-05:00"," ","","1","SM-A166U1"
"623","250298","PI 656003","Rep 1","SAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F250298_LeafPhotoA_2025-10-01%2014_07_10.363-05_00.jpg","2025-10-01 14:07:11.445-05:00"," ","","2","SM-A166U1"
"623","250298","PI 656003","Rep 1","SAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F250298_LeafPhotoA_2025-10-01%2014_07_26.522-05_00.jpg","2025-10-01 14:07:27.577-05:00"," ","","3","SM-A166U1"
"516","250299","PI 595702","Rep 1","SAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F250299_LeafPhotoA_2025-10-01%2014_08_11.366-05_00.jpg","2025-10-01 14:08:12.460-05:00"," ","","1","SM-A166U1"
"516","250299","PI 595702","Rep 1","SAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F250299_LeafPhotoA_2025-10-01%2014_08_41.476-05_00.jpg","2025-10-01 14:08:42.527-05:00"," ","","2","SM-A166U1"
"516","250299","PI 595702","Rep 1","SAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F250299_LeafPhotoA_2025-10-01%2014_08_54.301-05_00.jpg","2025-10-01 14:08:55.307-05:00"," ","","3","SM-A166U1"
"516","250299","PI 595702","Rep 1","SAP","LeafPhotoNotesA","from new tillers","2025-10-01 14:09:04.264-05:00"," ","","1","SM-A166U1"
"699","250300","PI 656105","Rep 1","SAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F250300_LeafPhotoA_2025-10-01%2014_09_27.185-05_00.jpg","2025-10-01 14:09:28.658-05:00"," ","","1","SM-A166U1"
"699","250300","PI 656105","Rep 1","SAP","LeafPhotoA","content://com.android.externalstorage.documents/tree/primary%3AField%20Book/document/primary%3AField%20Book%2Fplot_data%2FFVSU_SAP_BAP%2FLeafPhotoA%2F250300_LeafPhotoA_2025-10-01%2014_09_40.904-05_00.jpg","2025-10-01 14:09:41.758-05:00"," ","","2","SM-A166U1"
